CELL_ID,CLUSTER_LABEL
16977,Tumor (CD15+)
16978,Tumor
16979,Tumor (CD15+)
16980,Tumor (Ki67+)
16981,B cell
16982,Tumor
16983,Tumor
16984,Tumor (Ki67+)
16985,Tumor (Ki67+)
16986,Tumor
16987,Tumor (Ki67+)
16988,Tumor (CD21+)
16989,Tumor (Ki67+)
16990,Tumor (CD15+)
16991,Granulocyte
16992,Tumor (Ki67+)
16993,CD8 T cell
16994,Tumor
16995,Granulocyte
16996,Tumor (CD21+)
16997,Macrophage
16998,CD8 T cell
16999,Tumor (Ki67+)
17000,Macrophage
17001,Tumor (CD21+)
17002,Tumor (Ki67+)
17003,CD8 T cell
17004,Tumor
17005,Macrophage
17006,Tumor (CD21+)
17007,B cell
17008,Tumor
17009,Tumor (CD21+)
17010,Tumor
17011,Tumor
17012,Macrophage
17013,Tumor
17014,Tumor (Podo+)
17016,Tumor (CD21+)
17017,Tumor
17018,Tumor
17019,Tumor (CD15+)
17020,Tumor
17021,Tumor
17022,Macrophage
17023,Tumor
17024,Tumor
17025,CD8 T cell
17026,Tumor
17027,Tumor (Podo+)
17028,Tumor (Ki67+)
17029,Tumor
17030,Macrophage
17031,Tumor
17032,CD8 T cell
17033,Tumor (CD21+)
17034,CD4 T cell
17035,Tumor
17036,Tumor (CD21+)
17037,Tumor (CD21+)
17038,B cell
17039,CD8 T cell
17040,Tumor (Ki67+)
17041,Tumor
17042,CD8 T cell
17043,Granulocyte
17044,Tumor (Ki67+)
17045,Tumor
17046,Tumor
17047,Tumor
17048,Tumor (Podo+)
17050,CD8 T cell
17051,Tumor
17052,Tumor (CD20+)
17053,Macrophage
17054,Tumor (CD21+)
17055,Macrophage
17056,Tumor
17057,Tumor (CD21+)
17058,Tumor (Ki67+)
17059,Tumor
17060,Tumor (CD21+)
17061,Tumor
17062,CD4 T cell
17063,Tumor (Ki67+)
17064,Tumor (CD21+)
17065,Macrophage
17066,Tumor (Ki67+)
17067,Tumor
17068,Tumor (CD21+)
17069,Tumor (CD21+)
17070,Tumor
17071,Tumor
17072,Tumor (CD21+)
17073,Tumor
17074,Tumor
17075,Tumor (Ki67+)
17076,Tumor
17077,Tumor
17078,Tumor
17079,CD4 T cell
17080,Tumor (CD15+)
17081,Tumor (CD21+)
17082,Tumor (Ki67+)
17083,Tumor
17084,Tumor (CD21+)
17085,Tumor
17086,Tumor (CD15+)
17088,Tumor
17089,Tumor (CD21+)
17090,Macrophage
17091,CD4 T cell
17092,Tumor
17093,Tumor
17094,Macrophage
17095,Tumor
17096,Granulocyte
17097,Tumor
17098,Tumor
17099,Tumor (CD15+)
17100,Tumor (Ki67+)
17101,CD8 T cell
17102,Tumor
17103,Tumor
17104,Tumor (CD20+)
17105,Tumor
17106,CD8 T cell
17107,Tumor
17108,Tumor
17109,Tumor
17110,CD8 T cell
17111,Tumor (Ki67+)
17112,Tumor (Ki67+)
17113,Tumor
17114,Tumor
17115,Tumor (Ki67+)
17116,CD4 T cell
17117,Tumor (CD20+)
17118,Tumor (CD21+)
17119,Macrophage
17120,Tumor (Podo+)
17121,Tumor (CD21+)
17122,Tumor (CD21+)
17123,Tumor (CD15+)
17124,Tumor (CD21+)
17125,Tumor
17126,Tumor (CD21+)
17127,Tumor (CD21+)
17128,Tumor
17129,Macrophage
17130,Tumor (Ki67+)
17131,Macrophage
17132,Tumor (CD15+)
17133,Tumor
17134,Tumor (CD21+)
17135,Tumor
17136,Tumor
17137,Tumor
17138,Tumor
17139,Tumor (CD20+)
17140,Tumor (CD21+)
17141,Macrophage
17142,Tumor
17143,Tumor
17144,Macrophage
17145,Tumor
17146,Tumor
17147,Tumor (CD15+)
17148,Macrophage
17149,Tumor
17150,Tumor
17151,Tumor
17152,Macrophage
17153,Tumor
17154,Tumor (CD20+)
17155,Tumor (CD15+)
17156,Tumor (CD15+)
17157,Tumor (CD21+)
17158,CD8 T cell
17159,Tumor (Ki67+)
17160,Lymph vessel
17161,Vessel
17162,Macrophage
17163,Tumor
17164,Tumor
17165,CD8 T cell
17166,Tumor
17167,CD4 T cell
17168,Tumor (Ki67+)
17169,Tumor (CD21+)
17170,Tumor
17171,Tumor (Ki67+)
17172,Tumor (Ki67+)
17173,CD8 T cell
17174,Macrophage
17175,CD8 T cell
17176,Tumor (Ki67+)
17177,Tumor
17178,Macrophage
17179,Tumor (CD15+)
17180,Tumor (CD20+)
17181,Stromal / Fibroblast
17182,Macrophage
17183,Tumor (Ki67+)
17184,Macrophage
17185,Tumor (CD21+)
17186,Tumor (Ki67+)
17187,Tumor
17188,Tumor (CD20+)
17189,Tumor (Podo+)
17190,Tumor
17191,Tumor (CD15+)
17192,Tumor (CD15+)
17193,Tumor (Ki67+)
17194,Tumor (Ki67+)
17195,Tumor (CD21+)
17196,Tumor
17197,Tumor (Ki67+)
17198,Macrophage
17199,Granulocyte
17200,Tumor (Ki67+)
17201,CD8 T cell
17202,Tumor (CD15+)
17203,Tumor (CD21+)
17204,Tumor (Podo+)
17205,Tumor (CD21+)
17206,Tumor
17207,Tumor
17208,Tumor (Ki67+)
17209,CD4 T cell
17210,APC
17211,CD4 T cell
17212,Tumor (Ki67+)
17213,APC
17214,Tumor (Ki67+)
17215,Tumor (CD15+)
17216,CD8 T cell
17217,Tumor (CD21+)
17218,Tumor
17219,Tumor
17220,Macrophage
17221,Tumor
17222,Tumor (CD15+)
17223,Tumor (CD15+)
17224,Macrophage
17225,Tumor (CD21+)
17226,APC
17227,CD8 T cell
17228,Tumor (Ki67+)
17229,Tumor
17230,Tumor
17231,Tumor
17232,Granulocyte
17233,Tumor
17234,Tumor (Ki67+)
17235,Tumor (Ki67+)
17236,Tumor (Podo+)
17237,Macrophage
17238,Tumor (Ki67+)
17239,Tumor (Ki67+)
17240,Tumor
17241,Tumor (CD21+)
17242,Tumor (Ki67+)
17243,Tumor
17244,CD4 T cell
17245,CD8 T cell
17246,Tumor (CD21+)
17247,Tumor (Ki67+)
17248,CD4 T cell
17250,Tumor
17251,Tumor (CD15+)
17252,Tumor
17253,Tumor (CD15+)
17254,Vessel
17255,CD8 T cell
17256,Tumor (CD15+)
17257,Tumor
17258,Tumor
17259,Tumor
17260,Macrophage
17261,Tumor
17262,APC
17263,Vessel
17264,Tumor (Ki67+)
17265,Macrophage
17266,Tumor
17267,CD8 T cell
17268,APC
17269,Tumor
17270,Granulocyte
17271,Tumor (CD20+)
17272,APC
17273,CD8 T cell
17274,Tumor (CD20+)
17275,Tumor (CD21+)
17276,Tumor (Ki67+)
17277,Stromal / Fibroblast
17278,Tumor
17279,Macrophage
17280,CD8 T cell
17281,APC
17282,Tumor (CD21+)
17283,Tumor
17284,Tumor
17285,APC
17286,Tumor
17287,CD8 T cell
17288,Tumor (CD21+)
17289,Tumor (CD21+)
17290,Tumor (CD21+)
17291,CD8 T cell
17292,APC
17293,CD8 T cell
17294,Tumor (CD21+)
17295,Tumor
17296,Tumor
17297,Granulocyte
17298,Tumor (CD20+)
17299,Tumor (CD21+)
17300,Tumor
17301,Tumor (CD21+)
17302,Tumor (CD21+)
17303,Tumor (CD21+)
17304,Tumor
17305,Tumor
17306,APC
17307,Tumor
17308,Tumor (Podo+)
17309,Tumor (Ki67+)
17310,Tumor
17311,APC
17312,Tumor (CD15+)
17313,Tumor (CD21+)
17314,Macrophage
17315,Tumor
17316,Tumor (CD15+)
17317,CD8 T cell
17318,CD8 T cell
17319,CD8 T cell
17320,CD8 T cell
17321,Tumor (CD21+)
17322,APC
17323,Tumor (CD21+)
17324,Tumor (CD15+)
17325,Tumor
17326,Tumor
17327,Tumor
17328,Tumor
17329,Macrophage
17330,Tumor
17331,Macrophage
17332,Tumor
17333,Tumor (CD15+)
17334,Vessel
17335,Tumor (CD21+)
17336,Granulocyte
17337,Granulocyte
17338,CD8 T cell
17339,Tumor (CD21+)
17340,Tumor
17341,Tumor
17342,Tumor (Ki67+)
17343,B cell
17344,Tumor (CD21+)
17345,CD4 T cell
17346,Tumor (CD15+)
17347,CD4 T cell
17348,CD8 T cell
17349,Macrophage
17350,Tumor
17351,Tumor
17352,Tumor
17353,CD8 T cell
17354,Tumor (Podo+)
17355,APC
17356,Tumor (CD21+)
17357,Tumor (CD15+)
17358,Tumor (CD15+)
17359,CD8 T cell
17360,Tumor (CD15+)
17361,CD8 T cell
17362,CD8 T cell
17363,CD8 T cell
17364,Tumor
17365,Tumor
17366,Tumor
17367,Tumor
17368,Tumor
17369,Macrophage
17370,Vessel
17371,Tumor
17372,Macrophage
17373,CD4 T cell
17374,Macrophage
17375,Tumor
17376,Tumor
17377,APC
17378,Tumor (CD21+)
17379,Granulocyte
17380,Tumor (CD21+)
17381,Tumor (CD21+)
17382,Tumor (CD21+)
17383,Macrophage
17384,Tumor
17385,Tumor (CD21+)
17386,Tumor (Ki67+)
17387,Tumor (CD15+)
17388,Tumor (CD15+)
17389,Tumor (CD21+)
17390,Tumor
17391,Tumor (CD21+)
17392,CD8 T cell
17393,CD4 T cell
17394,Tumor (Ki67+)
17395,Tumor
17396,Tumor (CD15+)
17397,Macrophage
17398,Tumor
17399,Tumor (Ki67+)
17400,Tumor
17401,APC
17402,Tumor (CD15+)
17403,Tumor
17404,CD8 T cell
17405,Tumor
17406,Tumor (CD15+)
17407,Stromal / Fibroblast
17408,CD8 T cell
17409,Macrophage
17410,Tumor
17411,CD8 T cell
17412,CD8 T cell
17413,Tumor
17414,Macrophage
17415,Tumor (Ki67+)
17416,Tumor (CD21+)
17417,Tumor
17418,Macrophage
17419,Tumor
17420,Macrophage
17421,Tumor (Ki67+)
17422,CD4 T cell
17423,Tumor (CD21+)
17424,Tumor (CD21+)
17425,Tumor
17426,Tumor
17427,CD8 T cell
17428,Tumor
17429,Tumor
17430,Tumor (CD21+)
17431,Tumor
17432,Tumor
17433,Macrophage
17434,Tumor (CD15+)
17435,Tumor (CD15+)
17436,Tumor (CD15+)
17437,Tumor (CD21+)
17438,APC
17439,Tumor
17441,Tumor (CD15+)
17442,Granulocyte
17443,CD8 T cell
17444,Macrophage
17445,APC
17446,Tumor (Ki67+)
17447,APC
17448,Tumor
17449,Tumor (Ki67+)
17450,Tumor
17451,Tumor (Ki67+)
17452,Tumor
17453,Tumor (Ki67+)
17454,Tumor
17455,Tumor
17456,CD8 T cell
17457,CD8 T cell
17458,Tumor (CD15+)
17459,Tumor
17460,Macrophage
17461,Tumor (Ki67+)
17462,Tumor
17463,CD8 T cell
17464,Tumor (CD15+)
17465,Tumor
17466,Macrophage
17467,Tumor (Ki67+)
17468,APC
17469,Tumor (CD21+)
17470,Tumor (Ki67+)
17471,Tumor (CD21+)
17472,Tumor (Ki67+)
17473,Tumor
17474,CD8 T cell
17475,Tumor (Ki67+)
17476,Tumor (CD15+)
17477,CD8 T cell
17478,Tumor
17479,Tumor (Ki67+)
17480,Tumor (Ki67+)
17481,CD4 T cell
17482,Tumor (CD15+)
17483,Tumor (CD21+)
17484,Tumor (Ki67+)
17485,Tumor
17486,CD8 T cell
17487,Tumor (CD15+)
17488,Tumor
17489,Tumor (Ki67+)
17490,Tumor
17491,Macrophage
17492,CD8 T cell
17493,Granulocyte
17494,CD8 T cell
17495,Tumor
17496,Tumor
17497,Tumor
17498,Tumor (Ki67+)
17499,Tumor
17500,CD8 T cell
17501,Tumor
17502,Tumor
17503,CD8 T cell
17504,B cell
17505,Tumor (Ki67+)
17506,Tumor (Ki67+)
17507,Macrophage
17508,Tumor (CD15+)
17509,Tumor
17510,CD8 T cell
17511,Tumor (Ki67+)
17512,Tumor (CD21+)
17513,Tumor
17514,APC
17515,Tumor (Ki67+)
17516,Tumor
17517,CD8 T cell
17518,Tumor (Ki67+)
17519,Tumor
17520,CD8 T cell
17521,Macrophage
17522,Tumor
17523,Tumor
17524,Tumor
17525,Tumor (CD15+)
17526,Tumor (Podo+)
17527,Tumor (Ki67+)
17528,Tumor
17529,Tumor
17530,Tumor (Ki67+)
17531,Tumor
17532,Tumor
17533,CD4 T cell
17534,Tumor
17535,Tumor
17536,Tumor (CD21+)
17537,Tumor
17538,Tumor
17539,Tumor (Ki67+)
17540,CD8 T cell
17541,Tumor (Ki67+)
17542,Tumor
17543,Tumor (Ki67+)
17544,CD8 T cell
17545,Tumor (CD21+)
17546,Tumor (CD15+)
17547,Tumor (CD21+)
17548,Tumor (CD21+)
17549,APC
17550,Vessel
17551,CD8 T cell
17552,Tumor
17553,Tumor (CD21+)
17554,CD8 T cell
17555,Tumor
17556,CD4 T cell
17557,Tumor (Ki67+)
17558,Tumor
17559,APC
17561,Tumor
17562,Tumor
17563,Tumor
17564,Macrophage
17565,CD8 T cell
17566,Tumor
17567,Tumor (Ki67+)
17568,Tumor
17569,Tumor
17570,Tumor
17571,Tumor
17572,Tumor (Ki67+)
17573,CD8 T cell
17574,Tumor
17575,CD8 T cell
17576,Macrophage
17577,Tumor (CD21+)
17578,Tumor (CD21+)
17579,CD8 T cell
17580,Naive immune cell
17581,Tumor (CD21+)
17582,Tumor (Ki67+)
17583,Tumor (CD21+)
17584,Tumor
17585,Tumor (Ki67+)
17586,B cell
17587,B cell
17588,Tumor (CD15+)
17589,Tumor (CD20+)
17590,Tumor (CD21+)
17591,Tumor
17592,Tumor (Ki67+)
17593,Tumor (CD21+)
17594,Tumor
17595,Tumor (CD21+)
17596,Tumor (CD21+)
17597,Tumor
17598,Tumor (CD21+)
17599,Macrophage
17600,Tumor
17601,Tumor (Ki67+)
17602,Tumor (Ki67+)
17603,Tumor (CD21+)
17604,CD8 T cell
17605,Tumor (Ki67+)
17606,CD8 T cell
17607,Macrophage
17608,Tumor (CD15+)
17609,CD4 T cell
17610,CD8 T cell
17611,Tumor
17612,Tumor (Ki67+)
17613,Tumor
17614,Tumor (CD21+)
17615,Tumor (CD20+)
17616,Tumor
17617,Macrophage
17618,Tumor
17619,Tumor (Ki67+)
17620,Vessel
17621,Tumor
17622,Macrophage
17623,Vessel
17624,Tumor
17625,Tumor (Ki67+)
17626,Tumor
17627,Tumor (Ki67+)
17628,Tumor
17629,Tumor
17630,Tumor
17631,Tumor
17632,Tumor
17633,Tumor
17634,Tumor
17635,Macrophage
17636,Tumor (Ki67+)
17637,CD8 T cell
17638,Tumor (CD15+)
17639,Tumor (Ki67+)
17640,CD8 T cell
17641,Tumor (CD15+)
17642,Tumor (Ki67+)
17643,Tumor
17644,Tumor
17645,CD8 T cell
17646,Tumor (Ki67+)
17647,Tumor (CD21+)
17648,Granulocyte
17649,Tumor (CD21+)
17650,Tumor (Ki67+)
17651,Tumor
17652,Tumor
17653,Tumor
17654,Tumor
17655,Tumor
17656,Tumor (CD15+)
17657,CD4 T cell
17658,Tumor (CD15+)
17659,APC
17660,Tumor (CD15+)
17661,Macrophage
17662,Tumor (Ki67+)
17663,Tumor
17664,CD8 T cell
17665,Tumor (CD15+)
17666,Granulocyte
17667,Vessel
17668,Tumor
17669,APC
17670,Granulocyte
17671,Macrophage
17672,Tumor
17673,Vessel
17674,Tumor (CD21+)
17675,Macrophage
17676,Tumor (CD21+)
17677,Tumor (CD15+)
17678,Macrophage
17679,CD4 T cell
17680,Tumor
17681,Tumor
17682,Tumor
17683,Vessel
17684,Tumor (CD15+)
17685,Tumor
17686,Vessel
17687,Macrophage
17688,Tumor
17689,Granulocyte
17690,Macrophage
17691,Tumor (CD21+)
17692,APC
17693,Tumor (Ki67+)
17694,Tumor (Ki67+)
17695,Tumor
17696,Tumor
17697,Tumor
17698,CD8 T cell
17699,Tumor
17700,Tumor (Ki67+)
17701,Tumor (Podo+)
17702,CD8 T cell
17703,Macrophage
17704,Tumor (CD15+)
17705,Macrophage
17706,Macrophage
17707,Tumor
17708,Tumor
17709,Tumor (CD20+)
17710,Tumor (Ki67+)
17711,Granulocyte
17712,CD8 T cell
17713,Tumor (CD20+)
17714,Tumor (Ki67+)
17715,Tumor
17716,Tumor (CD21+)
17717,CD4 T cell
17718,Tumor (Ki67+)
17719,Tumor (CD21+)
17720,Tumor (CD21+)
17721,CD8 T cell
17722,Granulocyte
17723,Tumor (CD15+)
17724,Tumor
17725,Tumor
17726,Tumor
17727,Tumor (Ki67+)
17728,CD4 T cell
17729,Vessel
17730,Tumor (Ki67+)
17731,Macrophage
17732,Tumor (Ki67+)
17733,Tumor (CD15+)
17734,Tumor (CD15+)
17735,Tumor (CD20+)
17736,Tumor
17737,Macrophage
17738,Tumor
17739,Tumor (Ki67+)
17740,Tumor (Ki67+)
17741,Tumor (CD21+)
17742,APC
17743,Macrophage
17744,Tumor
17745,Tumor
17746,Tumor
17747,CD4 T cell
17748,Tumor
17749,Tumor (Ki67+)
17750,CD4 T cell
17751,Tumor (CD21+)
17752,CD8 T cell
17753,Granulocyte
17754,Macrophage
17755,APC
17756,APC
17757,Macrophage
17758,Tumor
17759,Tumor
17760,Tumor (CD21+)
17761,Macrophage
17762,Stromal / Fibroblast
17763,Tumor
17764,Tumor
17765,CD4 T cell
17766,Tumor (CD21+)
17767,Tumor (CD21+)
17768,Tumor (Ki67+)
17769,Tumor (Ki67+)
17770,CD4 T cell
17771,Tumor
17772,Tumor (Ki67+)
17773,Tumor (CD21+)
17774,Granulocyte
17775,Macrophage
17776,Macrophage
17777,Tumor
17778,Tumor
17779,Tumor
17780,Tumor
17781,Tumor (CD15+)
17782,APC
17783,Macrophage
17784,Tumor (CD21+)
17785,Tumor (Ki67+)
17786,B cell
17787,Tumor (Ki67+)
17788,Tumor
17789,Tumor (CD15+)
17790,Tumor
17791,Macrophage
17792,Tumor
17793,Tumor
17794,Tumor
17795,Macrophage
17796,Tumor (Ki67+)
17797,CD8 T cell
17798,Tumor (CD15+)
17799,Macrophage
17800,Tumor
17801,Tumor
17802,CD8 T cell
17803,Tumor (CD21+)
17804,Macrophage
17805,Tumor
17806,Tumor (Ki67+)
17807,Tumor
17808,Tumor
17809,APC
17810,Tumor (Podo+)
17811,Macrophage
17812,Tumor (Ki67+)
17813,CD8 T cell
17814,Tumor (CD21+)
17815,Tumor
17816,Tumor (Ki67+)
17817,Tumor
17818,Tumor
17819,Tumor
17820,Macrophage
17821,Macrophage
17822,Tumor
17823,Tumor (CD21+)
17824,Tumor (CD21+)
17825,B cell
17826,Tumor
17827,Macrophage
17828,Tumor
17829,CD8 T cell
17830,Tumor (Ki67+)
17831,Tumor (Ki67+)
17832,Tumor (CD21+)
17833,Macrophage
17834,Tumor (Ki67+)
17835,CD8 T cell
17836,Tumor (CD20+)
17837,Tumor
17838,CD8 T cell
17839,Tumor
17840,CD8 T cell
17841,APC
17842,Tumor (CD21+)
17843,CD8 T cell
17844,Tumor (CD20+)
17845,Tumor (Ki67+)
17846,CD8 T cell
17847,Macrophage
17848,APC
17849,Tumor
17850,Tumor (Ki67+)
17851,Tumor (CD21+)
17852,Tumor
17853,Tumor
17854,Tumor
17855,Macrophage
17856,APC
17857,Macrophage
17858,APC
17859,Tumor (Ki67+)
17860,Tumor (Ki67+)
17861,Tumor
17862,Tumor (Ki67+)
17863,Naive immune cell
17864,CD8 T cell
17865,Vessel
17866,Tumor
17867,CD8 T cell
17868,Tumor
17869,Vessel
17870,Granulocyte
17871,Granulocyte
17872,Macrophage
17873,CD8 T cell
17874,Tumor (Ki67+)
17875,Tumor
17876,Vessel
17877,Vessel
17878,Tumor (CD15+)
17879,CD8 T cell
17880,Tumor
17881,Tumor (CD21+)
17882,Tumor (Ki67+)
17883,Tumor (CD21+)
17884,Tumor (Ki67+)
17885,Tumor (CD21+)
17886,Tumor (CD21+)
17887,Macrophage
17888,Tumor
17889,Tumor
17890,Tumor (CD21+)
17891,Tumor (Ki67+)
17892,Macrophage
17893,Macrophage
17894,Macrophage
17895,Tumor
17896,CD8 T cell
17897,B cell
17898,Granulocyte
17899,Tumor
17900,Macrophage
17901,Vessel
17902,Tumor
17903,Tumor (CD20+)
17904,Macrophage
17905,Macrophage
17906,Tumor (Ki67+)
17907,Tumor
17908,CD8 T cell
17909,Macrophage
17910,Tumor (CD21+)
17911,Macrophage
17912,Tumor
17913,Tumor (CD21+)
17914,APC
17915,CD8 T cell
17916,Tumor (Ki67+)
17917,CD8 T cell
17918,Tumor
17919,Tumor (Ki67+)
17920,Vessel
17921,Tumor (Ki67+)
17922,Tumor
17923,CD4 T cell
17924,Tumor (Ki67+)
17925,Macrophage
17926,Tumor
17927,Tumor
17928,Tumor (CD21+)
17929,Macrophage
17930,B cell
17931,Tumor (CD21+)
17932,Vessel
17933,Tumor (CD21+)
17934,Tumor
17935,Tumor
17936,Tumor (CD21+)
17937,Vessel
17938,Tumor (CD21+)
17939,CD8 T cell
17940,Tumor
17941,Tumor
17942,Stromal / Fibroblast
17943,Tumor
17944,B cell
17945,Macrophage
17946,Tumor (Ki67+)
17947,CD8 T cell
17948,APC
17949,Tumor (Ki67+)
17950,CD4 T cell
17951,Macrophage
17952,Tumor (CD15+)
17953,Tumor (Ki67+)
17954,Tumor
17955,CD4 T cell
17956,Tumor (Ki67+)
17957,Macrophage
17958,Tumor (Ki67+)
17959,CD8 T cell
17960,Tumor
17962,Tumor
17963,CD8 T cell
17964,Tumor (CD15+)
17965,CD8 T cell
17966,Vessel
17967,Tumor (Podo+)
17968,Tumor
17969,CD8 T cell
17970,Vessel
17971,Tumor (CD15+)
17972,Tumor
17973,Tumor (CD21+)
17974,APC
17975,B cell
17976,Vessel
17977,Tumor (Ki67+)
17978,CD8 T cell
17979,CD8 T cell
17980,Tumor (Ki67+)
17981,CD8 T cell
17982,Tumor (Ki67+)
17983,CD8 T cell
17984,Vessel
17985,Tumor
17986,CD8 T cell
17987,Tumor (Ki67+)
17988,Tumor (Ki67+)
17989,CD8 T cell
17990,Tumor (CD15+)
17991,Tumor (CD21+)
17992,APC
17993,B cell
17994,B cell
17995,B cell
17996,Tumor (Ki67+)
17997,Macrophage
17998,Macrophage
17999,Tumor
18000,Tumor
18001,CD4 T cell
18002,Tumor
18003,CD8 T cell
18004,Naive immune cell
18005,Tumor (CD15+)
18006,CD8 T cell
18007,Tumor
18008,Tumor (Ki67+)
18009,Tumor
18010,B cell
18011,Tumor (CD21+)
18012,Tumor (CD15+)
18013,Tumor (Ki67+)
18014,Granulocyte
18015,Tumor
18016,Tumor
18017,B cell
18018,B cell
18019,Vessel
18020,Tumor
18021,CD8 T cell
18022,Tumor
18023,Tumor
18024,CD4 T cell
18025,Tumor
18026,CD8 T cell
18027,CD4 T cell
18028,CD8 T cell
18029,Macrophage
18030,Tumor (Ki67+)
18031,Tumor
18032,Macrophage
18033,Tumor (Ki67+)
18034,Tumor
18035,Tumor
18036,Tumor (Ki67+)
18037,Macrophage
18038,CD8 T cell
18039,Tumor (CD21+)
18040,Granulocyte
18041,Naive immune cell
18042,CD8 T cell
18043,B cell
18044,Macrophage
18045,Tumor (CD21+)
18046,Granulocyte
18047,CD8 T cell
18048,CD8 T cell
18049,Tumor (CD21+)
18050,Macrophage
18051,Vessel
18052,Tumor (Ki67+)
18054,Tumor (CD21+)
18055,Tumor
18056,Tumor
18057,Tumor (CD20+)
18058,Tumor
18059,Tumor (CD21+)
18060,Macrophage
18061,CD8 T cell
18062,CD4 T cell
18063,Vessel
18064,Tumor
18065,Tumor
18066,Tumor (Ki67+)
18067,APC
18068,CD4 T cell
18069,CD8 T cell
18070,Macrophage
18071,Tumor
18072,Tumor
18073,Tumor
18074,Tumor
18075,Tumor
18076,B cell
18077,Granulocyte
18078,B cell
18079,Vessel
18080,Tumor
18081,Tumor
18082,Tumor
18083,Tumor (CD21+)
18084,Vessel
18085,Tumor
18086,APC
18087,Tumor
18088,Tumor (Ki67+)
18089,CD4 T cell
18090,Stromal / Fibroblast
18091,Tumor
18092,Tumor
18093,Tumor
18094,B cell
18095,APC
18096,Macrophage
18097,Macrophage
18098,Tumor
18099,Tumor (Ki67+)
18100,Tumor (CD21+)
18101,Tumor (CD21+)
18102,Tumor (Ki67+)
18103,CD8 T cell
18104,Tumor
18105,Tumor
18106,Tumor
18107,Tumor
18108,B cell
18109,B cell
18110,Vessel
18111,Tumor
18112,Tumor (CD21+)
18113,CD4 T cell
18114,B cell
18115,Tumor
18116,Tumor
18117,Tumor (Ki67+)
18118,CD8 T cell
18119,Tumor (CD20+)
18120,Granulocyte
18121,Tumor (Ki67+)
18122,Tumor
18123,Tumor
18124,Tumor
18125,Tumor
18126,Tumor
18127,Tumor
18128,Tumor
18129,Granulocyte
18130,B cell
18131,Tumor
18132,Tumor
18133,Macrophage
18134,Granulocyte
18135,Tumor (Ki67+)
18136,Stromal / Fibroblast
18137,Granulocyte
18138,Vessel
18139,CD8 T cell
18140,Tumor
18141,Tumor
18142,Macrophage
18143,Tumor
18144,Vessel
18145,Tumor
18146,Tumor (Ki67+)
18147,CD4 T cell
18148,CD4 T cell
18149,Tumor (CD21+)
18150,Macrophage
18151,CD4 T cell
18152,Tumor
18153,Tumor (Ki67+)
18154,Tumor
18155,Tumor (CD15+)
18156,APC
18157,CD8 T cell
18158,Tumor
18159,APC
18160,Tumor (CD21+)
18161,CD4 T cell
18162,Tumor
18163,Macrophage
18164,CD8 T cell
18165,CD8 T cell
18166,CD8 T cell
18167,Tumor (CD21+)
18168,APC
18169,Lymph vessel
18170,Naive immune cell
18171,Tumor (Podo+)
18172,Tumor (CD21+)
18173,Tumor
18174,Tumor (CD21+)
18175,B cell
18176,Tumor (Ki67+)
18177,Tumor (Ki67+)
18178,CD4 T cell
18179,Macrophage
18180,CD4 T cell
18181,Tumor
18182,APC
18183,Tumor
18184,Tumor (Ki67+)
18185,Tumor
18186,CD8 T cell
18187,APC
18188,Tumor
18189,APC
18190,Tumor
18191,CD8 T cell
18192,Tumor
18193,Tumor
18194,Tumor
18195,B cell
18196,Vessel
18197,CD4 T cell
18198,Macrophage
18199,Macrophage
18200,Tumor
18201,Tumor
18202,Tumor
18203,Tumor (CD20+)
18204,Macrophage
18205,Macrophage
18206,Tumor (Ki67+)
18207,Tumor
18208,Macrophage
18209,APC
18210,Tumor
18211,Tumor (Ki67+)
18212,Tumor
18213,Tumor
18214,Tumor
18215,Tumor (CD20+)
18216,Tumor
18217,CD8 T cell
18218,CD8 T cell
18219,Tumor (Ki67+)
18220,Tumor (CD15+)
18221,B cell
18222,Macrophage
18223,Tumor
18224,Tumor (Ki67+)
18225,B cell
18226,Granulocyte
18227,Macrophage
18228,CD8 T cell
18229,Macrophage
18230,CD4 T cell
18231,Tumor (CD21+)
18232,Tumor (Podo+)
18233,CD8 T cell
18234,Tumor (Ki67+)
18235,Tumor (CD21+)
18236,Tumor
18237,Tumor (Ki67+)
18238,CD4 T cell
18239,Tumor (CD21+)
18240,Vessel
18241,Tumor
18242,CD8 T cell
18243,Naive immune cell
18244,Macrophage
18245,Macrophage
18246,Vessel
18247,Tumor
18248,Tumor
18249,Tumor
18250,Tumor
18251,Tumor (Ki67+)
18252,Tumor (Ki67+)
18253,Tumor
18254,Tumor (Ki67+)
18255,Tumor (CD15+)
18256,Tumor (CD21+)
18257,B cell
18258,B cell
18259,Vessel
18260,Tumor
18261,Tumor (CD21+)
18262,Tumor
18263,CD8 T cell
18264,APC
18265,B cell
18266,CD4 T cell
18267,Tumor (Ki67+)
18268,Macrophage
18269,CD8 T cell
18270,Tumor
18271,CD8 T cell
18272,Tumor (Ki67+)
18273,B cell
18274,CD4 T cell
18275,Tumor (Ki67+)
18276,Tumor
18277,CD4 T cell
18278,Vessel
18279,Macrophage
18280,Tumor
18281,Tumor
18282,CD4 T cell
18283,B cell
18284,Naive immune cell
18285,Tumor
18286,APC
18287,Tumor (CD21+)
18288,CD4 T cell
18289,APC
18290,Tumor (CD20+)
18291,CD4 T cell
18292,Tumor (CD21+)
18293,Naive immune cell
18294,CD8 T cell
18295,Tumor (Ki67+)
18296,Vessel
18297,Tumor (Ki67+)
18298,Tumor
